Temp_ID,Easting,Northing,Tree_Height,Crown_Diameter,Plot_Number,Date
1377,476961.506,5429227.117,40.6,1.39,br01,2026-03-08
1378,476947.185,5429170.888,33.84,2.57,br01,2026-03-08
1379,476894.073,5429156.964,34.03,4.03,br01,2026-03-08
1380,476965.676,5429156.375,30.16,2.08,br01,2026-03-08
1381,477000.784,5429166.946,32.01,2.85,br01,2026-03-08
1382,476955.662,5429184.63,36.16,1.72,br01,2026-03-08
1383,476955.592,5429132.059,29.64,1.83,br01,2026-03-08
1384,476919.29,5429160.429,30.59,2.31,br01,2026-03-08
1385,477018.542,5429196.498,28.8,3.38,br01,2026-03-08
1386,476933.356,5429211.946,47.12,1.44,br01,2026-03-08
1387,476919.359,5429176.326,39.84,1.97,br01,2026-03-08
1388,476928.061,5429203.8,46.51,2.32,br01,2026-03-08
1389,476930.763,5429191.729,43.32,3.59,br01,2026-03-08
1390,476992.621,5429238.024,35.27,3.19,br01,2026-03-08
1391,477005.876,5429167.025,30.88,1.42,br01,2026-03-08
1392,476897.684,5429173.628,39.49,2.95,br01,2026-03-08
1393,476922.785,5429196.49,50.33,1.21,br01,2026-03-08
1394,476944.221,5429201.785,41.0,3.1,br01,2026-03-08
1395,477025.255,5429221.595,25.98,5.1,br01,2026-03-08
1396,476941.952,5429140.323,28.16,1.57,br01,2026-03-08
1397,476919.995,5429164.559,33.41,3.57,br01,2026-03-08
1398,476941.224,5429217.825,45.42,1.67,br01,2026-03-08
1399,476903.004,5429150.129,33.31,1.15,br01,2026-03-08
1400,477007.978,5429202.089,37.41,1.15,br01,2026-03-08
1401,476962.402,5429222.333,41.03,1.05,br01,2026-03-08
1402,476957.429,5429182.02,35.31,4.47,br01,2026-03-08
1403,476934.027,5429209.647,48.03,1.11,br01,2026-03-08
1404,476913.601,5429166.74,37.32,2.45,br01,2026-03-08
1405,477007.229,5429169.542,34.46,0.92,br01,2026-03-08
1406,476946.029,5429194.598,42.84,2.72,br01,2026-03-08
1407,476886.005,5429147.508,31.78,2.46,br01,2026-03-08
1408,476984.56,5429169.171,31.95,2.04,br01,2026-03-08
1409,476900.677,5429158.052,34.06,1.61,br01,2026-03-08
1410,476907.945,5429193.388,47.22,2.11,br01,2026-03-08
1411,476961.884,5429143.189,27.77,1.31,br01,2026-03-08
1412,476901.94,5429149.468,34.09,0.9,br01,2026-03-08
1413,476985.131,5429218.553,37.4,1.9,br01,2026-03-08
1414,476942.095,5429142.621,29.23,1.45,br01,2026-03-08
1415,476873.82,5429193.366,46.49,2.79,br01,2026-03-08
1416,477020.998,5429237.091,36.64,2.87,br01,2026-03-08
1417,476921.065,5429131.03,29.54,2.29,br01,2026-03-08
1418,476957.6,5429202.407,42.01,2.86,br01,2026-03-08
1419,476937.487,5429194.326,43.88,0.81,br01,2026-03-08
1420,476967.5,5429139.887,24.78,3.51,br01,2026-03-08
1421,476943.831,5429173.36,35.4,1.81,br01,2026-03-08
1422,476999.902,5429194.514,31.45,2.57,br01,2026-03-08
1423,476900.526,5429171.361,38.23,5.03,br01,2026-03-08
1424,476993.549,5429241.585,35.01,2.37,br01,2026-03-08
1425,476991.664,5429137.004,30.2,2.23,br01,2026-03-08
1426,477007.212,5429194.026,32.96,2.12,br01,2026-03-08
1427,476947.422,5429163.864,18.73,4.05,br01,2026-03-08
1428,476959.353,5429225.509,43.49,3.96,br01,2026-03-08
1429,476948.444,5429172.329,34.38,2.52,br01,2026-03-08
1430,477007.973,5429243.432,40.4,2.36,br01,2026-03-08
1431,476972.114,5429129.99,28.22,2.04,br01,2026-03-08
1432,476942.049,5429171.186,33.81,1.18,br01,2026-03-08
1433,476938.956,5429143.521,28.95,3.49,br01,2026-03-08
1434,476872.907,5429189.953,44.55,2.22,br01,2026-03-08
1435,476899.691,5429192.907,46.54,2.34,br01,2026-03-08
1436,476950.458,5429211.674,40.73,4.38,br01,2026-03-08
1437,476973.45,5429224.178,37.69,4.14,br01,2026-03-08
1438,476963.67,5429153.978,28.91,1.3,br01,2026-03-08
1439,477010.355,5429205.645,31.53,3.26,br01,2026-03-08
1440,477023.442,5429219.744,30.84,3.88,br01,2026-03-08
1441,476921.155,5429161.494,32.2,2.3,br01,2026-03-08
1442,476878.064,5429188.538,46.05,1.45,br01,2026-03-08
1443,476887.424,5429150.712,33.44,1.7,br01,2026-03-08
1444,476988.743,5429242.167,36.78,2.12,br01,2026-03-08
1445,476916.726,5429164.228,34.21,3.1,br01,2026-03-08
1446,476920.523,5429134.988,24.0,2.99,br01,2026-03-08
1447,476877.656,5429189.473,47.47,0.91,br01,2026-03-08
1448,477005.426,5429215.852,34.78,2.93,br01,2026-03-08
1449,476904.003,5429185.278,42.56,3.51,br01,2026-03-08
1450,476961.22,5429197.649,38.84,3.34,br01,2026-03-08
1451,476935.867,5429207.75,43.52,3.01,br01,2026-03-08
1452,476935.657,5429211.349,47.61,3.48,br01,2026-03-08
1453,476922.569,5429159.528,30.5,3.23,br01,2026-03-08
1454,476997.066,5429223.443,35.65,2.72,br01,2026-03-08
1455,476992.219,5429224.46,36.49,4.9,br01,2026-03-08
1456,476915.484,5429174.806,37.01,2.97,br01,2026-03-08
1457,477004.601,5429206.568,34.12,3.19,br01,2026-03-08
1458,477028.228,5429216.452,32.47,2.94,br01,2026-03-08
1459,476920.387,5429144.16,25.27,1.49,br01,2026-03-08
1460,476920.924,5429193.356,46.6,3.31,br01,2026-03-08
1461,477004.198,5429169.879,28.39,1.79,br01,2026-03-08
1462,476945.803,5429175.359,30.49,1.38,br01,2026-03-08
1463,476919.606,5429136.524,26.18,1.41,br01,2026-03-08
1464,476931.641,5429198.461,47.2,2.16,br01,2026-03-08
1465,477003.972,5429232.412,35.34,3.33,br01,2026-03-08
1466,476904.342,5429166.08,35.65,4.41,br01,2026-03-08
1467,476893.475,5429152.676,33.85,1.31,br01,2026-03-08
1468,476996.139,5429204.761,36.77,3.46,br01,2026-03-08
1469,476919.1,5429140.515,28.24,1.35,br01,2026-03-08
1470,476920.774,5429195.521,48.69,0.97,br01,2026-03-08
1471,476902.7,5429160.546,32.77,2.63,br01,2026-03-08
1472,476917.892,5429142.442,25.37,2.15,br01,2026-03-08
1473,476976.121,5429221.819,38.85,2.99,br01,2026-03-08
1474,476875.26,5429187.798,47.7,1.36,br01,2026-03-08
1475,476915.768,5429136.555,25.4,1.63,br01,2026-03-08
1476,476896.176,5429170.36,37.76,3.55,br01,2026-03-08
1477,476983.147,5429175.693,18.82,2.65,br01,2026-03-08
1478,476925.526,5429187.401,41.81,2.22,br01,2026-03-08
1479,477002.68,5429187.947,32.23,2.21,br01,2026-03-08
1480,476979.415,5429196.024,35.17,3.73,br01,2026-03-08
1481,476915.023,5429191.275,44.18,2.72,br01,2026-03-08
1482,476868.577,5429197.397,48.66,7.16,br01,2026-03-08
1483,476923.166,5429161.441,31.9,2.67,br01,2026-03-08
1484,476877.139,5429191.249,46.79,2.3,br01,2026-03-08
1485,477003.611,5429187.199,31.43,1.21,br01,2026-03-08
1486,476921.279,5429136.516,24.15,1.68,br01,2026-03-08
1487,477020.173,5429198.53,25.89,1.99,br01,2026-03-08
1488,476921.957,5429137.63,25.96,2.12,br01,2026-03-08
1489,476915.178,5429164.614,35.06,2.91,br01,2026-03-08
1490,476963.629,5429158.304,27.05,2.94,br01,2026-03-08
1491,476920.947,5429166.075,33.19,3.09,br01,2026-03-08
1492,476986.283,5429217.309,38.22,2.08,br01,2026-03-08
1493,476906.822,5429166.059,34.51,1.77,br01,2026-03-08
1494,476974.134,5429191.776,34.21,1.88,br01,2026-03-08
1495,476961.751,5429226.196,41.04,0.91,br01,2026-03-08
1496,476924.395,5429155.148,31.11,5.43,br01,2026-03-08
1497,476912.903,5429173.933,33.71,1.7,br01,2026-03-08
1498,476975.606,5429226.294,38.17,2.45,br01,2026-03-08
1499,476964.043,5429216.726,40.22,4.63,br01,2026-03-08
1500,477014.479,5429220.542,33.55,2.89,br01,2026-03-08
1501,476978.063,5429235.559,37.57,7.3,br01,2026-03-08
1502,476957.826,5429132.614,29.63,2.12,br01,2026-03-08
1503,476894.355,5429159.155,34.11,1.14,br01,2026-03-08
1504,476924.37,5429177.967,42.07,1.88,br01,2026-03-08
1505,476905.605,5429168.292,35.95,5.0,br01,2026-03-08
1506,476903.381,5429188.13,46.03,1.31,br01,2026-03-08
1507,476988.492,5429238.484,37.0,4.55,br01,2026-03-08
1508,476885.775,5429151.899,33.06,1.27,br01,2026-03-08
1509,476951.482,5429224.424,42.58,1.32,br01,2026-03-08
1510,476945.09,5429176.0,30.86,1.84,br01,2026-03-08
1511,476966.102,5429134.661,21.53,1.85,br01,2026-03-08
1512,476962.083,5429160.443,10.64,1.88,br01,2026-03-08
1513,477001.573,5429237.012,34.55,2.04,br01,2026-03-08
1514,476984.38,5429202.214,28.59,3.13,br01,2026-03-08
1515,476986.057,5429201.148,28.2,2.84,br01,2026-03-08
1516,476907.169,5429167.52,33.89,2.1,br01,2026-03-08
1517,476936.726,5429144.233,28.43,1.04,br01,2026-03-08
1518,476908.415,5429165.158,35.63,3.64,br01,2026-03-08
1519,476990.259,5429242.35,37.51,2.37,br01,2026-03-08
1520,476937.267,5429142.907,28.28,2.55,br01,2026-03-08
1521,476921.381,5429229.443,47.71,2.88,br01,2026-03-08
1522,476990.805,5429236.5,35.05,3.75,br01,2026-03-08
1523,476907.343,5429146.264,28.27,1.2,br01,2026-03-08
1524,476893.781,5429156.166,32.67,1.82,br01,2026-03-08
1525,476897.319,5429151.744,32.64,3.54,br01,2026-03-08
1526,476990.033,5429185.923,36.54,3.07,br01,2026-03-08
1527,476897.028,5429171.441,38.35,3.95,br01,2026-03-08
1528,476909.969,5429193.754,46.37,3.31,br01,2026-03-08
1529,477014.695,5429210.632,33.62,2.71,br01,2026-03-08
1530,477023.449,5429223.693,27.36,3.52,br01,2026-03-08
1531,476914.647,5429136.658,28.3,1.8,br01,2026-03-08
1532,476883.589,5429149.952,31.9,2.18,br01,2026-03-08
1533,476896.04,5429157.145,33.77,3.72,br01,2026-03-08
1534,476920.992,5429201.045,47.33,3.37,br01,2026-03-08
1535,476902.641,5429186.761,45.22,1.07,br01,2026-03-08
1536,476918.657,5429189.038,39.06,3.08,br01,2026-03-08
1537,476918.573,5429136.853,27.49,1.01,br01,2026-03-08
1538,476918.088,5429138.476,27.95,1.8,br01,2026-03-08
1539,476991.474,5429207.961,36.24,2.89,br01,2026-03-08
1540,476913.558,5429175.519,35.72,2.74,br01,2026-03-08
1541,476924.48,5429200.22,48.01,3.57,br01,2026-03-08
1542,477002.032,5429202.677,33.92,1.56,br01,2026-03-08
1543,476912.888,5429167.824,37.37,1.51,br01,2026-03-08
1544,476990.705,5429210.385,32.55,2.6,br01,2026-03-08
1545,477012.005,5429206.501,34.54,2.08,br01,2026-03-08
1546,476932.761,5429213.153,44.78,2.11,br01,2026-03-08
1547,476980.2,5429180.922,34.32,2.77,br01,2026-03-08
1548,476875.872,5429192.247,47.09,1.73,br01,2026-03-08
1549,476888.616,5429154.077,32.39,1.63,br01,2026-03-08
1550,476980.048,5429223.668,37.93,1.65,br01,2026-03-08
1551,476931.048,5429213.965,42.99,2.12,br01,2026-03-08
1552,476906.482,5429162.948,33.83,3.32,br01,2026-03-08
1553,477009.132,5429203.923,33.67,3.86,br01,2026-03-08
1554,476904.782,5429163.617,34.47,4.6,br01,2026-03-08
1555,476979.471,5429231.865,36.82,4.74,br01,2026-03-08
1556,476898.814,5429194.136,44.79,2.66,br01,2026-03-08
1557,476947.514,5429167.4,31.13,3.03,br01,2026-03-08
1558,476895.546,5429173.992,38.62,2.72,br01,2026-03-08
1559,476898.464,5429191.31,44.24,2.1,br01,2026-03-08
1560,476906.507,5429164.836,34.52,1.46,br01,2026-03-08
1561,476898.549,5429171.069,38.09,2.71,br01,2026-03-08
1562,476941.683,5429163.667,30.98,1.67,br01,2026-03-08
1563,476940.61,5429171.656,34.05,3.33,br01,2026-03-08
1564,476994.761,5429197.535,32.13,3.7,br01,2026-03-08
1565,476936.787,5429215.735,43.99,1.84,br01,2026-03-08
1566,476947.214,5429212.472,40.54,2.17,br01,2026-03-08
1567,476936.449,5429204.61,44.03,3.05,br01,2026-03-08
1568,476938.242,5429171.556,35.56,2.21,br01,2026-03-08
1569,476915.831,5429189.282,44.67,3.17,br01,2026-03-08
1570,476979.818,5429162.136,29.64,1.5,br01,2026-03-08
1571,476939.095,5429200.269,41.23,3.48,br01,2026-03-08
1572,476901.943,5429187.009,46.47,2.05,br01,2026-03-08
1573,476979.3,5429142.838,33.47,2.39,br01,2026-03-08
1574,476895.131,5429145.812,30.79,2.51,br01,2026-03-08
1575,476919.317,5429187.389,40.88,2.41,br01,2026-03-08
1576,476897.159,5429153.907,33.3,4.08,br01,2026-03-08
1577,476942.845,5429176.244,35.84,3.3,br01,2026-03-08
1578,476982.496,5429203.534,31.0,3.01,br01,2026-03-08
1579,476973.745,5429227.917,38.07,6.28,br01,2026-03-08
1580,476937.821,5429202.521,43.18,2.49,br01,2026-03-08
1581,476945.76,5429165.968,32.58,2.45,br01,2026-03-08
1582,476936.474,5429164.314,30.95,3.56,br01,2026-03-08
1583,476946.969,5429174.713,34.97,4.2,br01,2026-03-08
1584,476910.657,5429169.12,35.61,0.85,br01,2026-03-08
1585,476925.962,5429185.721,39.22,1.75,br01,2026-03-08
1586,476949.174,5429168.667,32.6,1.74,br01,2026-03-08
1587,476915.374,5429167.883,35.46,2.17,br01,2026-03-08
1588,476977.951,5429209.685,33.99,2.79,br01,2026-03-08
1589,476925.591,5429178.65,40.79,3.45,br01,2026-03-08
1590,476931.705,5429191.895,45.92,0.94,br01,2026-03-08
1591,476993.446,5429185.305,32.67,3.31,br01,2026-03-08
1592,476989.317,5429234.186,34.12,2.4,br01,2026-03-08
1593,477003.179,5429244.23,36.55,1.54,br01,2026-03-08
1594,476985.14,5429173.215,31.38,2.93,br01,2026-03-08
1595,476980.881,5429233.642,36.75,2.85,br01,2026-03-08
1596,477022.158,5429202.162,26.93,2.56,br01,2026-03-08
1597,476924.688,5429196.47,48.51,3.81,br01,2026-03-08
1598,476920.281,5429170.989,37.39,4.95,br01,2026-03-08
1599,476895.622,5429143.306,30.95,2.47,br01,2026-03-08
1600,477020.64,5429200.158,18.89,2.49,br01,2026-03-08
1601,476985.522,5429176.632,37.79,0.9,br01,2026-03-08
1602,476927.618,5429201.996,46.43,3.24,br01,2026-03-08
1603,476917.084,5429189.151,44.39,0.82,br01,2026-03-08
1604,477008.677,5429222.489,34.75,2.4,br01,2026-03-08
1605,476935.528,5429201.637,45.93,2.4,br01,2026-03-08
1606,476936.809,5429209.26,42.49,1.52,br01,2026-03-08
1607,476983.501,5429171.078,24.05,1.76,br01,2026-03-08
1608,476924.009,5429160.096,27.99,1.12,br01,2026-03-08
1609,476945.242,5429212.559,41.18,2.54,br01,2026-03-08
1610,476982.568,5429155.804,31.08,2.41,br01,2026-03-08
1611,476875.439,5429186.248,44.47,2.05,br01,2026-03-08
1612,476944.077,5429172.052,34.53,2.01,br01,2026-03-08
1613,476925.795,5429198.347,45.82,2.08,br01,2026-03-08
1614,476891.703,5429157.721,31.35,1.39,br01,2026-03-08
1615,476907.582,5429163.389,32.62,3.38,br01,2026-03-08
1616,476965.715,5429209.975,35.61,3.85,br01,2026-03-08
1617,476950.425,5429172.762,34.69,3.6,br01,2026-03-08
1618,476960.693,5429162.052,29.12,3.73,br01,2026-03-08
1619,477000.304,5429188.586,27.26,5.1,br01,2026-03-08
1620,476884.652,5429149.024,32.3,2.58,br01,2026-03-08
1621,477004.111,5429168.329,28.1,2.69,br01,2026-03-08
1622,476945.475,5429169.971,32.43,2.78,br01,2026-03-08
1623,476891.528,5429170.196,36.29,3.77,br01,2026-03-08
1624,476900.812,5429187.248,46.16,1.72,br01,2026-03-08
1625,476925.468,5429157.809,33.32,3.06,br01,2026-03-08
1626,476925.269,5429160.423,30.33,2.4,br01,2026-03-08
1627,477002.536,5429189.696,26.89,2.99,br01,2026-03-08
1628,476931.687,5429210.851,44.97,0.87,br01,2026-03-08
1629,476942.075,5429172.548,33.61,2.01,br01,2026-03-08
1630,476885.649,5429154.595,31.43,2.62,br01,2026-03-08
1631,476942.38,5429173.968,35.26,2.46,br01,2026-03-08
1632,476922.436,5429203.36,44.82,3.11,br01,2026-03-08
1633,476990.077,5429173.39,34.27,1.52,br01,2026-03-08
1634,476930.874,5429208.917,42.67,3.07,br01,2026-03-08
1635,476878.139,5429186.779,44.44,1.58,br01,2026-03-08
1636,476893.447,5429145.919,31.43,1.06,br01,2026-03-08
1637,476900.308,5429159.817,34.01,4.46,br01,2026-03-08
1638,476972.49,5429205.725,38.17,1.49,br01,2026-03-08
1639,477018.826,5429198.818,26.97,2.94,br01,2026-03-08
1640,476912.333,5429176.301,37.54,1.69,br01,2026-03-08
1641,476924.175,5429191.144,39.79,2.13,br01,2026-03-08
1642,476918.871,5429198.994,48.26,3.05,br01,2026-03-08
1643,476991.357,5429212.43,30.6,1.9,br01,2026-03-08
1644,477014.805,5429194.059,31.01,2.47,br01,2026-03-08
1645,476983.045,5429173.71,30.77,2.03,br01,2026-03-08
1646,476982.994,5429201.775,33.83,2.23,br01,2026-03-08
1647,476893.237,5429161.377,32.71,2.86,br01,2026-03-08
1648,476975.763,5429208.485,36.23,2.56,br01,2026-03-08
1649,476995.916,5429213.884,34.43,5.17,br01,2026-03-08
1650,476945.136,5429161.671,29.1,3.42,br01,2026-03-08
1651,476917.544,5429180.266,37.12,3.24,br01,2026-03-08
1652,476943.742,5429162.719,31.1,2.17,br01,2026-03-08
1653,476949.861,5429166.963,31.78,3.28,br01,2026-03-08
1654,476928.332,5429205.097,46.2,3.44,br01,2026-03-08
1655,477020.481,5429197.928,16.61,0.73,br01,2026-03-08
1656,476942.329,5429201.378,41.56,3.09,br01,2026-03-08
1657,476978.529,5429226.817,41.3,2.99,br01,2026-03-08
1658,476887.949,5429146.562,30.4,1.9,br01,2026-03-08
1659,476885.662,5429153.102,32.56,1.58,br01,2026-03-08
1660,476933.632,5429173.77,43.82,2.6,br01,2026-03-08
1661,476897.628,5429142.243,32.23,2.67,br01,2026-03-08
1662,476962.633,5429194.55,33.74,2.44,br01,2026-03-08
1663,476891.944,5429159.336,34.72,3.36,br01,2026-03-08
1664,476912.963,5429162.168,31.57,2.18,br01,2026-03-08
1665,476942.546,5429162.097,29.59,2.7,br01,2026-03-08
1666,476932.862,5429207.71,42.65,2.61,br01,2026-03-08
1667,477018.705,5429195.276,27.13,1.53,br01,2026-03-08
1668,476952.286,5429141.434,26.76,1.66,br01,2026-03-08
1669,476936.958,5429210.624,44.3,2.0,br01,2026-03-08
1670,476918.948,5429174.205,37.22,2.48,br01,2026-03-08
1671,476938.705,5429213.429,42.14,0.82,br01,2026-03-08
1672,476978.724,5429154.291,33.38,2.75,br01,2026-03-08
1673,476976.363,5429203.162,35.43,2.32,br01,2026-03-08
1674,476961.196,5429167.579,29.69,4.04,br01,2026-03-08
1675,476968.557,5429220.294,36.23,2.29,br01,2026-03-08
1676,476940.106,5429209.082,42.9,2.4,br01,2026-03-08
1677,476987.246,5429131.806,18.62,1.28,br01,2026-03-08
1678,476911.796,5429168.378,35.47,1.21,br01,2026-03-08
1679,476939.002,5429219.885,40.57,2.48,br01,2026-03-08
1680,476925.16,5429201.199,45.19,1.61,br01,2026-03-08
1681,476947.523,5429185.415,33.43,0.71,br01,2026-03-08
1682,476966.792,5429209.12,38.59,2.52,br01,2026-03-08
1683,476909.786,5429205.935,45.73,3.84,br01,2026-03-08
1684,476958.779,5429227.247,39.04,3.4,br01,2026-03-08
1685,476910.579,5429169.809,35.92,3.29,br01,2026-03-08
1686,476942.45,5429219.005,42.32,3.69,br01,2026-03-08
1687,476884.45,5429154.364,30.56,1.4,br01,2026-03-08
1688,477016.888,5429199.388,26.35,2.3,br01,2026-03-08
1689,476996.775,5429185.646,30.15,1.58,br01,2026-03-08
1690,476965.036,5429223.755,36.69,2.85,br01,2026-03-08
1691,476942.329,5429175.453,34.61,1.26,br01,2026-03-08
1692,476898.123,5429176.635,38.06,2.59,br01,2026-03-08
1693,476955.468,5429162.768,33.35,2.69,br01,2026-03-08
1694,476929.192,5429210.623,45.29,7.39,br01,2026-03-08
1695,477017.218,5429190.834,30.47,0.63,br01,2026-03-08
1696,476886.836,5429152.716,32.94,1.62,br01,2026-03-08
1697,476945.127,5429172.868,35.45,1.63,br01,2026-03-08
1698,476926.105,5429194.491,45.62,3.18,br01,2026-03-08
1699,476929.813,5429161.256,31.9,2.76,br01,2026-03-08
1700,476886.41,5429155.477,31.79,1.97,br01,2026-03-08
1701,476903.845,5429186.916,44.13,1.73,br01,2026-03-08
1702,476890.615,5429167.939,34.9,4.13,br01,2026-03-08
1703,477019.036,5429238.697,37.57,2.01,br01,2026-03-08
1704,476917.654,5429191.856,44.47,2.16,br01,2026-03-08
1705,476883.279,5429153.374,31.03,3.47,br01,2026-03-08
1706,476898.344,5429174.901,39.21,1.46,br01,2026-03-08
1707,477007.366,5429203.904,35.33,1.57,br01,2026-03-08
1708,476987.803,5429196.942,31.68,3.03,br01,2026-03-08
1709,476897.196,5429192.189,44.84,2.8,br01,2026-03-08
1710,476941.23,5429169.497,33.38,3.17,br01,2026-03-08
1711,476954.068,5429188.026,36.65,2.28,br01,2026-03-08
1712,476918.425,5429144.165,25.01,4.11,br01,2026-03-08
1713,476950.592,5429205.162,47.24,2.22,br01,2026-03-08
1714,476940.965,5429164.955,30.47,1.42,br01,2026-03-08
1715,476894.717,5429160.581,33.13,2.59,br01,2026-03-08
1716,476985.575,5429204.139,33.27,2.1,br01,2026-03-08
1717,476917.294,5429159.35,28.62,1.53,br01,2026-03-08
1718,476971.76,5429208.159,37.28,1.88,br01,2026-03-08
1719,476962.292,5429159.282,14.0,2.48,br01,2026-03-08
1720,476893.132,5429154.418,32.38,3.05,br01,2026-03-08
1721,476911.612,5429174.569,35.98,2.24,br01,2026-03-08
1722,476961.305,5429192.682,22.46,2.32,br01,2026-03-08
1723,476906.477,5429189.264,41.39,2.63,br01,2026-03-08
1724,476931.147,5429212.775,45.38,2.32,br01,2026-03-08
1725,476923.57,5429193.886,45.9,1.13,br01,2026-03-08
1726,476978.303,5429141.759,30.23,2.19,br01,2026-03-08
1727,476961.0,5429165.373,29.96,1.11,br01,2026-03-08
1728,476940.15,5429221.781,39.71,4.32,br01,2026-03-08
1729,476899.309,5429175.957,37.15,1.86,br01,2026-03-08
1730,476906.069,5429158.596,32.6,2.49,br01,2026-03-08
1731,476917.716,5429175.957,40.28,2.97,br01,2026-03-08
1732,476940.394,5429175.251,33.92,0.98,br01,2026-03-08
1733,477005.876,5429225.115,36.0,1.51,br01,2026-03-08
1734,477009.258,5429217.172,33.63,1.55,br01,2026-03-08
1735,476917.845,5429158.337,28.54,1.26,br01,2026-03-08
1736,476890.146,5429153.945,33.23,2.1,br01,2026-03-08
1737,476964.613,5429201.97,39.6,4.39,br01,2026-03-08
1738,476912.865,5429170.313,35.29,1.31,br01,2026-03-08
1739,476985.628,5429203.27,33.75,0.82,br01,2026-03-08
1740,476996.017,5429226.566,35.81,1.22,br01,2026-03-08
1741,476942.659,5429169.212,32.78,1.46,br01,2026-03-08
1742,476902.045,5429174.655,36.87,3.1,br01,2026-03-08
1743,476890.64,5429156.777,30.2,2.48,br01,2026-03-08
1744,476968.062,5429218.858,35.94,3.3,br01,2026-03-08
1745,476930.457,5429142.748,30.06,1.76,br01,2026-03-08
1746,476947.68,5429169.182,32.78,2.43,br01,2026-03-08
1747,476956.144,5429147.62,22.23,4.34,br01,2026-03-08
1748,476986.816,5429243.101,32.56,3.23,br01,2026-03-08
1749,476917.572,5429171.611,33.58,3.44,br01,2026-03-08
1750,476992.012,5429183.064,31.44,1.89,br01,2026-03-08
1751,477011.302,5429200.609,26.43,2.57,br01,2026-03-08
1752,476934.506,5429212.904,45.51,2.01,br01,2026-03-08
1753,476989.294,5429199.669,31.21,2.4,br01,2026-03-08
1754,476911.825,5429195.25,44.49,4.46,br01,2026-03-08
1755,476883.692,5429157.688,32.24,2.5,br01,2026-03-08
1756,476983.601,5429155.96,31.11,1.3,br01,2026-03-08
1757,476908.161,5429144.851,26.77,2.47,br01,2026-03-08
1758,476912.676,5429181.485,36.89,2.35,br01,2026-03-08
1759,476960.827,5429209.107,35.43,1.93,br01,2026-03-08
1760,476899.01,5429157.055,32.1,2.23,br01,2026-03-08
1761,476981.372,5429174.524,10.14,1.54,br01,2026-03-08
1762,476962.107,5429229.019,38.38,2.17,br01,2026-03-08
1763,476989.03,5429133.019,20.53,2.42,br01,2026-03-08
1764,476968.373,5429222.129,37.24,2.13,br01,2026-03-08
1765,476992.013,5429214.062,28.8,2.29,br01,2026-03-08
