Unnamed: 0,Tree_ID,Species,Latitude,Longitude,Month,Year,Height,CrownDiameter,CrownAreaConvex,CrownAreaConcave,CrownBaseHeight,Predicted_DBH,Biomass_kg
1131,PicAbi_BR01_51_232,Picea abies,49.013948,8.682113,Mar,2020,19.599107136363493,4.065,10.293,8.833,2.35,20.788,418.7838130471071
1132,PicAbi_BR01_52_233,Picea abies,49.013992,8.682084,Jun,2019,9.61875,2.7,7.932499999999999,6.50845,0.9,9.5,49.665559421746096
1133,PicAbi_BR01_52_233,Picea abies,49.013992,8.682084,Jul,2019,10.125,3.265,8.35,6.851,1.75,9.588,33.1635190986564
1134,PicAbi_BR01_52_233,Picea abies,49.013992,8.682084,Sep,2019,11.125001,3.609,8.543,7.809,0.85,9.738,40.07543344893095
1135,PicAbi_BR01_52_233,Picea abies,49.013992,8.682084,Dec,2019,11.12510667649024,3.023,6.94,5.73,2.55,9.787,40.66747840863223
1136,PicAbi_BR01_52_233,Picea abies,49.013992,8.682084,Mar,2020,11.125106676493845,2.867,6.015,4.934,2.45,9.787,40.66747840865142
1137,PicAbi_BR01_53_234,Picea abies,49.013972,8.682081,Jun,2019,8.4512,2.0,9.11335,7.85175,1.0,9.0,34.388440034522546
1138,PicAbi_BR01_53_234,Picea abies,49.013972,8.682081,Jul,2019,8.896,3.905,9.593,8.265,2.25,9.088,42.204554597095054
1139,PicAbi_BR01_53_234,Picea abies,49.013972,8.682081,Sep,2019,9.896001,3.879,10.439,8.85,1.65,9.238,48.34949418831767
1140,PicAbi_BR01_53_234,Picea abies,49.013972,8.682081,Dec,2019,9.896107934578982,3.712,9.004,7.839,2.05,9.287,48.8518720747331
1141,PicAbi_BR01_53_234,Picea abies,49.013972,8.682081,Mar,2020,9.896107934581991,2.621,5.027,3.849,3.15,9.287,48.8518720747476
1142,PicAbi_BR01_54_235,Picea abies,49.013944,8.682175,Jun,2019,14.57015,3.3,13.85385,12.21225,1.1,16.9,189.29300075287267
1143,PicAbi_BR01_54_235,Picea abies,49.013944,8.682175,Jul,2019,15.337,4.475,14.583,12.855,2.25,16.987,203.49244150384845
1144,PicAbi_BR01_54_235,Picea abies,49.013944,8.682175,Sep,2019,16.337001,4.528,15.144,12.385,2.35,17.137,223.4583617941377
1145,PicAbi_BR01_54_235,Picea abies,49.013944,8.682175,Dec,2019,16.337106742838184,4.375,14.013,11.756,2.15,17.188,224.99268206988967
1146,PicAbi_BR01_54_235,Picea abies,49.013944,8.682175,Mar,2020,16.337106742841,3.019,6.343,4.929,2.55,17.188,224.99268206993423
1147,PicAbi_BR01_55_236,Picea abies,49.01395,8.682157,Jun,2019,14.782,2.6,15.22755,14.09515,1.4,14.4,140.13679601268825
1148,PicAbi_BR01_55_236,Picea abies,49.01395,8.682157,Jul,2019,15.56,4.74,16.029,14.837,3.35,14.488,151.0109702496246
1149,PicAbi_BR01_55_236,Picea abies,49.01395,8.682157,Sep,2019,16.560001,4.711,15.677,13.248,2.05,14.638,166.2629562833114
1150,PicAbi_BR01_55_236,Picea abies,49.01395,8.682157,Dec,2019,16.56010600758764,4.517,14.232,12.788,1.45,14.688,167.57490505732434
1151,PicAbi_BR01_55_236,Picea abies,49.01395,8.682157,Mar,2020,16.56010600759229,3.125,6.892,5.391,2.35,14.688,167.5749050573785
1152,PicAbi_BR01_56_237,Picea abies,49.013964,8.682171,Jun,2019,15.4356,3.5,20.27395,17.61775,1.0,19.4,277.5433282048544
1153,PicAbi_BR01_56_237,Picea abies,49.013964,8.682171,Jul,2019,16.248,5.662,21.341,18.545,2.15,19.487,296.77355997587114
1154,PicAbi_BR01_56_237,Picea abies,49.013964,8.682171,Sep,2019,17.248001000000002,5.265,19.841,16.634,1.55,19.637,322.3721193467047
1155,PicAbi_BR01_56_237,Picea abies,49.013964,8.682171,Dec,2019,17.248107559798626,5.015,18.283,15.616,1.25,19.688,324.21367304080223
1156,PicAbi_BR01_56_237,Picea abies,49.013964,8.682171,Mar,2020,17.24810755980541,3.989,10.658,8.808,1.45,19.688,324.213673040942
1157,PicAbi_BR01_57_238,Picea abies,49.013913,8.682103,Jun,2019,11.2974,2.4,12.44785,8.7533,0.6,13.0,82.186356761752
1158,PicAbi_BR01_57_238,Picea abies,49.013913,8.682103,Jul,2019,11.892,4.6,13.103,9.214,5.95,13.088,89.18275095275453
1159,PicAbi_BR01_57_238,Picea abies,49.013913,8.682103,Sep,2019,12.892001,4.519,14.122,11.413,1.65,13.238,101.3237432350525
1160,PicAbi_BR01_57_238,Picea abies,49.013913,8.682103,Dec,2019,12.892107658357316,4.481,13.953,10.992,1.95,13.287,102.23910063344428
1161,PicAbi_BR01_57_238,Picea abies,49.013913,8.682103,Mar,2020,12.892107658358976,2.877,5.924,4.624,2.75,13.287,102.23910063346024
1162,PicAbi_BR01_58_239,Picea abies,49.01398,8.682194,Jun,2019,11.169149999999998,2.7,12.32055,11.16725,0.9,10.6,51.167179426087486
1163,PicAbi_BR01_58_239,Picea abies,49.01398,8.682194,Jul,2019,11.757,4.087,12.969,11.755,2.05,10.688,56.03793725494087
1164,PicAbi_BR01_58_239,Picea abies,49.01398,8.682194,Sep,2019,12.757001,4.193,12.81,11.636,1.85,10.838,64.61481747576309
1165,PicAbi_BR01_58_239,Picea abies,49.01398,8.682194,Dec,2019,12.757107758026873,4.375,13.403,11.998,1.85,10.887,65.36386807830303
1166,PicAbi_BR01_58_239,Picea abies,49.01398,8.682194,Mar,2020,12.757106386482672,2.669,4.993,4.305,2.05,10.887,65.36385912091292
1167,PicAbi_BR01_59_240,Picea abies,49.013872,8.682241,Jun,2019,9.9104,2.6,12.4754,10.3341,1.9,9.6,32.19074621647701
1168,PicAbi_BR01_59_240,Picea abies,49.013872,8.682241,Jul,2019,10.432,4.134,13.132,10.878,2.15,9.688,35.8561300646056
1169,PicAbi_BR01_59_240,Picea abies,49.013872,8.682241,Sep,2019,11.432001,4.153,13.088,11.699,2.25,9.838,42.9356168325042
1170,PicAbi_BR01_59_240,Picea abies,49.013872,8.682241,Dec,2019,11.432106495446217,4.054,11.525,8.536,1.85,9.887,43.54951875272224
1171,PicAbi_BR01_59_240,Picea abies,49.013872,8.682241,Mar,2020,11.432106495452942,2.628,5.265,4.254,2.45,9.887,43.54951875275874
1172,PicAbi_BR01_60_241,Picea abies,49.01387,8.68226,Jun,2019,4.52295,2.5,6.79725,5.56605,0.9,5.6,8.475586427214473
1173,PicAbi_BR01_60_241,Picea abies,49.01387,8.68226,Jul,2019,4.761,3.31,7.155,5.859,1.75,5.688,9.18606691303408
1174,PicAbi_BR01_60_241,Picea abies,49.01387,8.68226,Sep,2019,5.761001,3.2,7.67,5.399,1.55,5.837,11.637597843824729
1175,PicAbi_BR01_60_241,Picea abies,49.01387,8.68226,Dec,2019,5.76110676102192,3.102,6.381,4.58,1.45,5.887,11.833194509172134
1176,PicAbi_BR01_60_241,Picea abies,49.01387,8.68226,Mar,2020,5.761106761025126,2.036,3.078,2.215,2.05,5.887,11.83319450917856
1177,PicAbi_BR01_61_242,Picea abies,49.014236,8.682161,Jun,2019,6.0439,3.8,10.4367,7.8831,0.3,13.0,38.21007294385103
1178,PicAbi_BR01_61_242,Picea abies,49.014236,8.682161,Jul,2019,6.362,3.978,10.986,8.298,1.75,13.088,42.00962942198967
1179,PicAbi_BR01_61_242,Picea abies,49.014236,8.682161,Sep,2019,7.362001,3.873,10.998,7.126,1.25,13.238,53.11396134791585
1180,PicAbi_BR01_61_242,Picea abies,49.014236,8.682161,Dec,2019,7.3621067034371075,4.296,11.917,8.146,0.95,13.287,53.64419146092487
1181,PicAbi_BR01_61_242,Picea abies,49.014236,8.682161,Mar,2020,7.362106703441015,2.898,5.094,3.22,0.55,13.287,53.64419146096303
1182,PicAbi_BR01_62_243,Picea abies,49.014193,8.682095,Jun,2019,15.82415,3.8,16.8644,15.6693,1.0,18.1,244.1452130905168
1183,PicAbi_BR01_62_243,Picea abies,49.014193,8.682095,Jul,2019,16.657,5.211,17.752,16.494,3.95,18.188,261.57389193933926
1184,PicAbi_BR01_62_243,Picea abies,49.014193,8.682095,Sep,2019,17.657001,5.024,17.626,15.176,2.55,18.338,284.39118302159534
1185,PicAbi_BR01_62_243,Picea abies,49.014193,8.682095,Dec,2019,17.657106950770746,5.103,18.502,16.181,2.05,18.388,286.1218348071183
1186,PicAbi_BR01_62_243,Picea abies,49.014193,8.682095,Mar,2020,17.6571069507772,3.675,8.56,7.229,2.45,18.388,286.1218348072347
1187,PicAbi_BR01_63_244,Picea abies,49.014184,8.682079,Jun,2019,15.0651,3.2,15.40805,13.8966,0.5,16.3,180.75266659805985
1188,PicAbi_BR01_63_244,Picea abies,49.014184,8.682079,Jul,2019,15.858,4.693,16.219,14.628,3.25,16.387,194.5095047217573
1189,PicAbi_BR01_63_244,Picea abies,49.014184,8.682079,Sep,2019,16.858001,4.927,17.045,14.588,2.75,16.538,213.42916079481716
1190,PicAbi_BR01_63_244,Picea abies,49.014184,8.682079,Dec,2019,16.858107496940153,4.878,17.122,14.725,1.05,16.588,214.9285122696753
1191,PicAbi_BR01_63_244,Picea abies,49.014184,8.682079,Mar,2020,16.858107496942655,3.222,7.181,6.549,0.35,16.588,214.92851226971223
1192,PicAbi_BR01_64_245,Picea abies,49.014213,8.682069,Jun,2019,14.7687,4.0,30.17675,20.5143,0.4,15.0,154.08705759301384
1193,PicAbi_BR01_64_245,Picea abies,49.014213,8.682069,Jul,2019,15.546,6.506,31.765,21.594,3.35,15.088,165.75997912849945
1194,PicAbi_BR01_64_245,Picea abies,49.014213,8.682069,Sep,2019,16.546001,6.161,30.286,25.56,2.95,15.238,172.09716976278878
1195,PicAbi_BR01_64_245,Picea abies,49.014213,8.682069,Dec,2019,16.546106093499702,6.219,30.787,27.167,3.15,15.287,173.4318515755515
1196,PicAbi_BR01_64_245,Picea abies,49.014213,8.682069,Mar,2020,16.546106093506108,4.713,17.003,11.591,2.15,15.287,173.4318515756321
1197,PicAbi_BR01_65_246,Picea abies,49.014193,8.682056,Jun,2019,15.792799999999998,3.4,17.575,16.052149999999997,1.9,17.8,234.4928427733891
1198,PicAbi_BR01_65_246,Picea abies,49.014193,8.682056,Jul,2019,16.624,4.989,18.5,16.897,3.75,17.887,251.34405151459063
1199,PicAbi_BR01_65_246,Picea abies,49.014193,8.682056,Sep,2019,17.624001,4.887,16.812,15.16,2.15,18.038,273.53987987236803
1200,PicAbi_BR01_65_246,Picea abies,49.014193,8.682056,Dec,2019,17.62410718009045,4.969,17.182,15.693,1.75,18.088,275.2404732509024
1201,PicAbi_BR01_65_246,Picea abies,49.014193,8.682056,Mar,2020,17.62410718009233,3.502,8.219,6.8,2.35,18.088,275.2404732509352
1202,PicAbi_BR01_66_247,Picea abies,49.014269,8.682092,Jun,2019,16.427400000000002,4.7,28.91325,,0.3,19.4,297.4420658764729
1203,PicAbi_BR01_66_247,Picea abies,49.014269,8.682092,Jul,2019,17.292,6.675,30.435,,2.25,19.487,317.8773531576751
1204,PicAbi_BR01_66_247,Picea abies,49.014269,8.682092,Sep,2019,18.292001000000003,6.518,30.183,25.691,1.45,19.637,343.7644001480866
1205,PicAbi_BR01_66_247,Picea abies,49.014269,8.682092,Dec,2019,18.29210772726397,5.813,25.851,22.775,1.75,19.688,345.7145388537642
1206,PicAbi_BR01_66_247,Picea abies,49.014269,8.682092,Mar,2020,18.292107727269173,4.903,16.861,13.758,1.55,19.688,345.7145388538712
1207,PicAbi_BR01_67_248,Picea abies,49.014162,8.682038,Jun,2019,16.63735,3.4,26.07655,24.1509,1.4,18.6,274.6896537892798
1208,PicAbi_BR01_67_248,Picea abies,49.014162,8.682038,Jul,2019,17.513,6.176,27.449,25.422,5.05,18.688,293.90705407500315
1209,PicAbi_BR01_67_248,Picea abies,49.014162,8.682038,Sep,2019,18.513001000000003,5.909,24.895,22.5,2.15,18.838,318.0472645529179
1210,PicAbi_BR01_67_248,Picea abies,49.014162,8.682038,Dec,2019,18.5131075955284,5.524,22.37,20.297,2.55,18.888,319.90667967781906
1211,PicAbi_BR01_67_248,Picea abies,49.014162,8.682038,Mar,2020,18.5131075768434,4.637,14.648,11.322,3.55,18.888,319.9066793232887
1212,PicAbi_BR01_68_249,Picea abies,49.014185,8.682019,Jun,2019,16.383699999999997,2.8,15.599949999999998,14.5236,0.7,16.1,193.88656391408372
1213,PicAbi_BR01_68_249,Picea abies,49.014185,8.682019,Jul,2019,17.246,4.691,16.421,15.288,4.55,16.188,208.52383284243896
1214,PicAbi_BR01_68_249,Picea abies,49.014185,8.682019,Sep,2019,18.246001,4.294,13.827,12.072,3.45,16.338,227.349250265381
1215,PicAbi_BR01_68_249,Picea abies,49.014185,8.682019,Dec,2019,18.246106260856852,4.258,13.677,11.331,2.75,16.388,228.95018286144384
1216,PicAbi_BR01_68_249,Picea abies,49.014185,8.682019,Mar,2020,18.246106260857974,3.04,6.794,5.599,4.25,16.388,228.9501828614601
1217,PicAbi_BR01_69_250,Picea abies,49.014201,8.682023,Jun,2019,15.409,2.5,10.92405,10.0662,1.1,17.6,222.134184348043
1218,PicAbi_BR01_69_250,Picea abies,49.014201,8.682023,Jul,2019,16.22,3.868,11.499,10.596,5.55,17.688,238.2874195867788
1219,PicAbi_BR01_69_250,Picea abies,49.014201,8.682023,Sep,2019,17.220001,3.498,9.881,8.882,3.55,17.838,259.9239478114828
1220,PicAbi_BR01_69_250,Picea abies,49.014201,8.682023,Dec,2019,17.220106220971882,3.835,10.416,9.478,4.15,17.888,261.56895919204817
1221,PicAbi_BR01_69_250,Picea abies,49.014201,8.682023,Mar,2020,17.22010622097513,2.324,3.908,3.253,5.65,17.888,261.5689591921037
1222,PicAbi_BR01_70_251,Picea abies,49.014188,8.682117,Jun,2019,14.193,3.4,20.68055,18.99335,0.4,14.9,144.78295681668988
1223,PicAbi_BR01_70_251,Picea abies,49.014188,8.682117,Jul,2019,14.94,5.398,21.769,19.993,4.15,14.988,155.8801093758576
1224,PicAbi_BR01_70_251,Picea abies,49.014188,8.682117,Sep,2019,15.940001,5.339,20.093,18.222,2.75,15.138,161.90050351663888
1225,PicAbi_BR01_70_251,Picea abies,49.014188,8.682117,Dec,2019,15.94010748547278,5.364,20.468,18.228,2.25,15.188,163.20559830670769
1226,PicAbi_BR01_70_251,Picea abies,49.014188,8.682117,Mar,2020,15.94010748547511,3.884,10.349,7.427,4.25,15.188,163.20559830673665
1227,PicAbi_BR01_71_252,Picea abies,49.014223,8.682051,Jun,2019,17.40495,3.9,26.2808,24.63065,0.4,23.1,401.9752240741265
1228,PicAbi_BR01_71_252,Picea abies,49.014223,8.682051,Jul,2019,18.321,6.082,27.664,25.927,3.75,23.188,431.6764254899471
1229,PicAbi_BR01_71_252,Picea abies,49.014223,8.682051,Sep,2019,19.321001000000003,5.875,23.04,20.53,2.05,23.338,467.0745969351599
1230,PicAbi_BR01_71_252,Picea abies,49.014223,8.682051,Dec,2019,19.321107451380133,5.865,23.819,20.643,3.15,23.388,469.4515951878021
1231,PicAbi_BR01_71_252,Picea abies,49.014223,8.682051,Mar,2020,19.32110745138325,4.465,14.202,12.109,0.25,23.388,469.4515951878918
1232,PicAbi_BR01_72_253,Picea abies,49.014259,8.682051,Jun,2019,17.80585,4.1,30.0618,26.3188,0.4,22.8,400.32602179933167
1233,PicAbi_BR01_72_253,Picea abies,49.014259,8.682051,Jul,2019,18.743,6.729,31.644,27.704,4.15,22.887,429.9360988933514
1234,PicAbi_BR01_72_253,Picea abies,49.014259,8.682051,Sep,2019,19.743001,6.135,26.612,24.04,2.15,23.038,464.7165484078406
1235,PicAbi_BR01_72_253,Picea abies,49.014259,8.682051,Dec,2019,19.74310797989346,6.21,25.947,23.53,1.35,23.088,467.114428794539
1236,PicAbi_BR01_72_253,Picea abies,49.014259,8.682051,Mar,2020,19.743107979898397,4.819,16.31,13.551,2.35,23.088,467.1144287946773
1237,PicAbi_BR01_73_254,Picea abies,49.01422,8.682111,Jun,2019,18.5326,4.6,33.8314,31.03745,0.5,23.8,465.7169146936138
1238,PicAbi_BR01_73_254,Picea abies,49.01422,8.682111,Jul,2019,19.508,6.911,35.612,32.671,2.85,23.887,499.010130223373
1239,PicAbi_BR01_73_254,Picea abies,49.01422,8.682111,Sep,2019,20.508001,6.24,29.212,25.722,2.65,24.038,536.7453411307489
1240,PicAbi_BR01_73_254,Picea abies,49.01422,8.682111,Dec,2019,20.50810774764025,6.211,29.013,25.579,1.85,24.088,539.3364863586709
1241,PicAbi_BR01_73_254,Picea abies,49.01422,8.682111,Mar,2020,20.5081077476435,4.962,19.42,16.471,1.95,24.088,539.3364863587698
1242,PicAbi_BR01_74_255,Picea abies,49.014247,8.682096,Jun,2019,18.886,4.4,31.42315,28.51995,0.3,25.5,559.3167696741601
1243,PicAbi_BR01_74_255,Picea abies,49.014247,8.682096,Jul,2019,19.88,6.909,33.077,30.021,2.65,25.587,597.7876194943275
1244,PicAbi_BR01_74_255,Picea abies,49.014247,8.682096,Sep,2019,20.880001,6.185,27.306,23.67,1.65,25.738,640.4812223381417
1245,PicAbi_BR01_74_255,Picea abies,49.014247,8.682096,Dec,2019,20.880106156660567,6.409,27.434,23.859,1.65,25.788,643.2954203927379
1246,PicAbi_BR01_74_255,Picea abies,49.014247,8.682096,Mar,2020,20.88010615666711,5.315,18.222,14.756,2.15,25.788,643.2954203929654
1247,PicAbi_BR01_75_256,Picea abies,49.014241,8.682117,Jun,2019,18.5022,4.2,25.22345,21.9051,0.2,22.4,401.7752156620194
1248,PicAbi_BR01_75_256,Picea abies,49.014241,8.682117,Jul,2019,19.476,6.131,26.551,23.058,2.35,22.487,431.5414815278291
1249,PicAbi_BR01_75_256,Picea abies,49.014241,8.682117,Sep,2019,20.476001,5.664,23.142,20.485,1.85,22.637,465.4533206110223
1250,PicAbi_BR01_75_256,Picea abies,49.014241,8.682117,Dec,2019,20.47610774590415,5.629,23.192,19.549,1.75,22.688,467.9456027085175
1251,PicAbi_BR01_75_256,Picea abies,49.014241,8.682117,Mar,2020,20.476107745909648,4.362,13.571,11.975,0.25,22.688,467.94560270866646
1252,PicAbi_BR01_76_257,Picea abies,49.014221,8.68219,Jun,2019,16.51195,4.4,24.62685,20.539,0.3,22.3,405.1202589817446
1253,PicAbi_BR01_76_257,Picea abies,49.014221,8.68219,Jul,2019,17.381,6.084,25.923,21.62,1.75,22.387,431.5416131908423
1254,PicAbi_BR01_76_257,Picea abies,49.014221,8.68219,Sep,2019,18.381001,5.726,22.271,19.89,1.75,22.538,404.5801647477925
1255,PicAbi_BR01_76_257,Picea abies,49.014221,8.68219,Dec,2019,18.38110636399129,5.758,21.741,18.287,1.45,22.588,406.7703735615899
1256,PicAbi_BR01_76_257,Picea abies,49.014221,8.68219,Mar,2020,18.38110636399425,4.406,13.665,11.607,1.45,22.588,406.7703735616696
1257,PicAbi_BR01_77_258,Picea abies,49.013993,8.682191,Jun,2019,13.09765,3.0,18.00725,15.963799999999996,1.8,15.8,151.20677773348126
1258,PicAbi_BR01_77_258,Picea abies,49.013993,8.682191,Jul,2019,13.787,5.175,18.955,16.804,3.85,15.888,162.58599619498494
1259,PicAbi_BR01_77_258,Picea abies,49.013993,8.682191,Sep,2019,14.787001,4.779,16.95,14.685,2.05,16.038,170.0251251923093
1260,PicAbi_BR01_77_258,Picea abies,49.013993,8.682191,Dec,2019,14.787106604885906,4.662,15.585,14.493,2.05,16.088,171.3066123950499
1261,PicAbi_BR01_77_258,Picea abies,49.013993,8.682191,Mar,2020,14.787106604892152,3.501,8.79,7.807,2.15,16.088,171.30661239513705
1262,PicAbi_BR01_78_259,Picea abies,49.014153,8.682119,Jun,2019,15.06795,4.1,21.95735,18.9943,1.5,17.9,225.0727300533481
1263,PicAbi_BR01_78_259,Picea abies,49.014153,8.682119,Jul,2019,15.861,5.955,23.113,19.994,1.55,17.987,241.330712327139
1264,PicAbi_BR01_78_259,Picea abies,49.014153,8.682119,Sep,2019,16.861001,4.975,17.193,15.146,1.45,18.137,263.5099842164232
1265,PicAbi_BR01_78_259,Picea abies,49.014153,8.682119,Dec,2019,16.861107765311946,5.188,17.605,16.215,1.75,18.188,265.1800329211871
1266,PicAbi_BR01_78_259,Picea abies,49.014153,8.682119,Mar,2020,16.861107765314056,4.283,11.851,10.059,1.85,18.188,265.1800329212243
1267,PicAbi_BR01_79_260,Picea abies,49.014109,8.682097,Jun,2019,11.61565,3.1,8.9452,7.947699999999999,0.4,16.1,137.1943692795393
1268,PicAbi_BR01_79_260,Picea abies,49.014109,8.682097,Jul,2019,12.227,3.475,9.416,8.366,1.15,16.188,147.65785596084484
1269,PicAbi_BR01_79_260,Picea abies,49.014109,8.682097,Sep,2019,13.227001,3.156,7.18,5.87,1.25,16.338,165.3105099609882
1270,PicAbi_BR01_79_260,Picea abies,49.014109,8.682097,Dec,2019,13.227106427568716,3.138,7.233,5.617,1.75,16.388,166.4804845737462
1271,PicAbi_BR01_79_260,Picea abies,49.014109,8.682097,Mar,2020,13.227106393841728,2.312,3.746,2.695,2.05,16.388,166.48048408477652
1272,PicAbi_BR01_80_261,Picea abies,49.014078,8.682046,Jun,2019,10.2068,3.0,12.06405,9.3423,0.3,11.2,52.57129934116297
1273,PicAbi_BR01_80_261,Picea abies,49.014078,8.682046,Jul,2019,10.744,4.421,12.699,9.834,2.35,11.287,57.45801456467001
1274,PicAbi_BR01_80_261,Picea abies,49.014078,8.682046,Sep,2019,11.744001,4.139,10.492,8.268,3.25,11.438,66.70715525939669
1275,PicAbi_BR01_80_261,Picea abies,49.014078,8.682046,Dec,2019,11.744107446168504,4.02,10.175,8.198,2.45,11.487,67.43447850861038
1276,PicAbi_BR01_80_261,Picea abies,49.014078,8.682046,Mar,2020,11.744106335187608,2.809,5.141,4.188,3.85,11.487,67.43447043590474
1277,PicAbi_BR01_81_262,Picea abies,49.014023,8.682245,Jun,2019,13.68665,3.1,10.039599999999998,7.653199999999999,0.5,9.7,52.98263160711355
1278,PicAbi_BR01_81_262,Picea abies,49.014023,8.682245,Jul,2019,14.407,3.913,10.568,8.056,9.45,9.787,58.0783903557915
1279,PicAbi_BR01_81_262,Picea abies,49.014023,8.682245,Sep,2019,15.407001,4.687,15.052,13.479,1.65,9.938,65.89256525370583
1280,PicAbi_BR01_81_262,Picea abies,49.014023,8.682245,Dec,2019,15.407107917174708,4.409,12.869,10.314,1.75,9.987,66.72176318179483
1281,PicAbi_BR01_81_262,Picea abies,49.014023,8.682245,Mar,2020,15.407107917181357,3.142,6.381,5.31,1.95,9.987,66.72176318183135
1282,PicAbi_BR01_82_263,Picea abies,49.014046,8.682242,Jun,2019,9.09245,3.1,12.16,9.8895,0.4,10.0,31.96221357665923
1283,PicAbi_BR01_82_263,Picea abies,49.014046,8.682242,Jul,2019,9.571,4.688,12.8,10.41,2.45,10.088,35.572112786155884
1284,PicAbi_BR01_82_263,Picea abies,49.014046,8.682242,Sep,2019,10.571001,5.168,20.19,16.582,1.75,10.238,43.02201951028752
1285,PicAbi_BR01_82_263,Picea abies,49.014046,8.682242,Dec,2019,10.57110757130164,4.851,16.813,15.866,1.05,10.287,43.612766714268766
1286,PicAbi_BR01_82_263,Picea abies,49.014046,8.682242,Mar,2020,10.571107571304168,3.804,9.728,8.107,1.05,10.287,43.61276671428362
1287,PicAbi_BR01_83_264,Picea abies,49.014187,8.682211,Jun,2019,12.40415,4.0,20.64825,17.80775,1.1,19.2,211.38563892567444
1288,PicAbi_BR01_83_264,Picea abies,49.014187,8.682211,Jul,2019,13.057,5.781,21.735,18.745,1.45,19.287,226.63360400287257
1289,PicAbi_BR01_83_264,Picea abies,49.014187,8.682211,Sep,2019,14.057001,5.307,19.898,17.496,2.05,19.438,250.94184969263404
1290,PicAbi_BR01_83_264,Picea abies,49.014187,8.682211,Dec,2019,14.057107393205522,5.106,18.629,16.654,1.75,19.488,252.406644292797
1291,PicAbi_BR01_83_264,Picea abies,49.014187,8.682211,Mar,2020,14.057107393206335,3.994,10.272,9.2,1.95,19.488,252.40664429281355
1292,PicAbi_BR01_84_265,Picea abies,49.014213,8.68221,Jun,2019,15.0328,4.0,15.784249999999998,14.592,0.3,17.3,207.4411810804566
1293,PicAbi_BR01_84_265,Picea abies,49.014213,8.68221,Jul,2019,15.824,4.792,16.615,15.36,1.95,17.387,222.7037503123701
1294,PicAbi_BR01_84_265,Picea abies,49.014213,8.68221,Sep,2019,16.824001,4.581,16.098,13.909,1.35,17.538,243.64238938805863
1295,PicAbi_BR01_84_265,Picea abies,49.014213,8.68221,Dec,2019,16.824106528919277,4.692,16.593,15.205,0.65,17.588,245.22476406583888
1296,PicAbi_BR01_84_265,Picea abies,49.014213,8.68221,Mar,2020,16.824106528925817,3.31,7.807,6.34,2.45,17.588,245.2247640659471
1297,PicAbi_BR01_85_266,Picea abies,49.014205,8.682248,Jun,2019,12.4792,3.5,23.4441,21.53935,0.3,16.1,149.31533727965842
1298,PicAbi_BR01_85_266,Picea abies,49.014205,8.682248,Jul,2019,13.136,5.769,24.678,22.673,2.15,16.188,160.5373877079388
1299,PicAbi_BR01_85_266,Picea abies,49.014205,8.682248,Sep,2019,14.136000999999998,6.015,26.784,21.804,1.15,16.338,168.40015156293464
1300,PicAbi_BR01_85_266,Picea abies,49.014205,8.682248,Dec,2019,14.136106238606724,6.006,26.929,23.074,1.55,16.388,169.64842985295286
1301,PicAbi_BR01_85_266,Picea abies,49.014205,8.682248,Mar,2020,14.136106238612918,4.984,16.723,13.275,0.85,16.388,169.6484298530425
1302,PicAbi_BR01_86_267,Picea abies,49.014162,8.68214,Jun,2019,14.7972,3.5,17.640549999999998,14.804799999999998,0.5,16.2,174.33031752642486
1303,PicAbi_BR01_86_267,Picea abies,49.014162,8.68214,Jul,2019,15.576,5.333,18.569,15.584,3.15,16.287,187.7014941098053
1304,PicAbi_BR01_86_267,Picea abies,49.014162,8.68214,Sep,2019,16.576001,5.01,16.962,14.403,2.05,16.438,206.3567780123994
1305,PicAbi_BR01_86_267,Picea abies,49.014162,8.68214,Dec,2019,16.57610697108495,4.861,16.247,14.089,1.85,16.488,207.82317606306023
1306,PicAbi_BR01_86_267,Picea abies,49.014162,8.68214,Mar,2020,16.576106971086105,3.663,8.845,6.674,3.05,16.488,207.82317606307709
1307,PicAbi_BR01_87_268,Picea abies,49.01417,8.682109,Jun,2019,14.5388,3.1,23.0451,21.3104,0.6,18.1,221.59625308723813
1308,PicAbi_BR01_87_268,Picea abies,49.01417,8.682109,Jul,2019,15.304,5.604,24.258,22.432,1.45,18.188,237.64184130434592
1309,PicAbi_BR01_87_268,Picea abies,49.01417,8.682109,Sep,2019,16.304001,4.955,19.22,17.99,1.95,18.338,260.1077696064364
1310,PicAbi_BR01_87_268,Picea abies,49.01417,8.682109,Dec,2019,16.304107622019103,5.062,20.021,18.146,1.75,18.388,261.70902627758414
1311,PicAbi_BR01_87_268,Picea abies,49.01417,8.682109,Mar,2020,16.304107622022098,4.168,11.447,9.41,2.95,18.388,261.7090262776382
1312,PicAbi_BR01_88_269,Picea abies,49.014178,8.682141,Jun,2019,15.248449999999998,3.2,19.2983,17.877100000000002,1.2,16.7,194.1994652649926
1313,PicAbi_BR01_88_269,Picea abies,49.014178,8.682141,Jul,2019,16.051,5.11,20.314,18.818,6.05,16.787,208.73252648812053
1314,PicAbi_BR01_88_269,Picea abies,49.014178,8.682141,Sep,2019,17.051001,4.844,17.519,15.804,2.55,16.938,228.49847407417417
1315,PicAbi_BR01_88_269,Picea abies,49.014178,8.682141,Dec,2019,17.051106364086404,4.834,17.287,15.445,1.85,16.988,230.04941619661736
1316,PicAbi_BR01_88_269,Picea abies,49.014178,8.682141,Mar,2020,17.051106364088913,3.562,9.417,8.274,2.35,16.988,230.04941619665613
